activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005006100,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,385000.0,70.0,6.99,0.21865,2,2826.32,NA,1598.87,1816.87,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,89,45,3,9,2,,,,,2,,,,,2,2,5,,,,,23,,,,,2,2,1,2,2,2,35-44,45-54,No,No,1,1,2,5,,,,10,,,,3308,28.42,125500,79,652,956,61
2023,7H6GLXDRUGQFU57RNE97,39380,CO,08101,08101002804,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,345000.0,100.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,150,49,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,2,5,,,,4,,,,4626,18.14,82700,124.14,1471,2379,34
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069001608,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,725000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,345,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,1,2,5,,,10,,,,7666,24.07,118700,169.95,1764,1867,15
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031006813,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,2,205000.0,90.0,5.75,-0.58388,2,0.0,NA,0.0,,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,56,49,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,5,,,,10,,,,4550,52.51,125500,63.37,537,449,42
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014013,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1195000.0,70.0,5.625,-0.13969,2,5130.15,NA,208.7,,,360,NA,84,2,2,2,2,1705000,1,1,3,5,1,NA,1377,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,11075,18.95,125500,146.55,2618,2746,10
2023,7H6GLXDRUGQFU57RNE97,39380,CO,08101,08101000200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,Race Not Available,Joint,1,3,2,1,1,1,2,2,2,215000.0,97.0,5.49,-0.66199,2,2321.99,NA,613.54,5131.54,,360,NA,NA,2,2,2,2,225000,1,1,3,5,1,NA,93,20%-<30%,1,9,1,,,,,1,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,5,,,,10,,,,1906,65.69,82700,91.88,461,823,56
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059012050,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,605000.0,44.0,5.375,-1.01142,2,3978.95,NA,1710.0,228.0,,360,NA,NA,2,2,2,2,1375000,1,1,3,5,1,NA,231,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,5,,,,10,,,,4127,26.34,125500,118.6,789,1018,23
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004406,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,0,2,1,1,1,2,2,2,1005000.0,79.2,5.75,-0.84474,2,500.0,NA,500.0,,,360,NA,NA,2,2,2,2,1265000,1,1,3,5,1,NA,235,30%-<36%,3,10,2,,,,,5,,,,,2,4,2,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,5,,,,,10,,,,3965,31.17,125500,163,1063,1211,18
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059012053,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,32,1,2,2,2,375000.0,68.0,6.99,0.73793,2,8354.65,NA,6401.7,4961.7,,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,99,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,2,5,,,,10,,,,3877,20.38,125500,103.97,1423,1521,47
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069002700,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,445000.0,75.0,6.375,-0.22807,2,4978.25,NA,2303.3,2821.3,,360,NA,NA,2,2,2,2,595000,1,1,3,5,1,NA,126,30%-<36%,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,5,,,,10,,,,7356,16.44,118700,97.91,2221,2583,27
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008524,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Joint,White,Female,1,2,2,2,1,1,2,2,2,545000.0,96.5,6.75,0.60214,2,9788.0,NA,0.0,5935.01,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,160,49,2,9,2,,,,,1,,,,,2,2,5,,,,,6,,,,,2,2,2,2,2,2,35-44,25-34,No,No,1,1,5,,,,,10,,,,9374,38.35,125500,122.91,2550,2787,24
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08097,08097000500,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,1335000.0,75.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1785000,1,2,3,5,1,NA,422,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,6,,,,,4,,,,2601,15.15,90900,158.22,914,1181,21
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014141,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,975000.0,27.8,5.0,-0.52746,2,5577.4,NA,2698.25,1216.25,278.35,360,NA,60,2,2,2,2,3505000,1,1,3,5,1,NA,280,47,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,5447,16.52,125500,176.23,1487,1634,23
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069001905,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,1165000.0,80.0,4.625,-1.84609,2,3030.05,NA,606.6,29856.6,9.9,360,NA,NA,2,2,2,2,1455000,1,1,3,5,1,NA,270,38,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,5,,,,,10,,,,1801,10.16,118700,121.36,845,1125,37
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005083500,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,4,0,2,1,32,1,2,2,2,205000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,141,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,5,,,,10,,,,5541,59.5,125500,74.95,1216,1338,33
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013012103,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,0,2,1,1,1,2,2,2,875000.0,60.84,5.625,-1.18896,2,2284.57,NA,861.12,,,360,NA,NA,2,2,2,2,1435000,1,1,3,5,1,NA,198,37,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,25-34,35-44,No,No,1,1,5,,,,,10,,,,3810,20.16,144100,122.13,1228,1215,37
2023,7H6GLXDRUGQFU57RNE97,17820,CO,08041,08041001400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,2,1,2,2,2,205000.0,50.0,6.99,0.41387,2,5445.95,NA,3728.0,2246.0,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,75,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,1,2,5,,,10,,,,3365,21.63,105000,93.85,1004,1679,70
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004004,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,955000.0,76.19,5.75,-0.40191,2,500.0,NA,0.0,,,360,NA,84,2,2,2,2,1245000,1,1,3,5,1,NA,384,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,35-44,No,No,1,1,5,,,,,10,,,,1968,20.58,125500,117.98,704,712,56
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031001705,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,275000.0,55.0,6.875,0.25154,3,7194.03,NA,5103.58,3471.58,,360,NA,NA,2,2,2,2,495000,1,2,3,5,1,NA,263,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,5,,,,10,,,,4401,21.97,125500,236.72,326,42,6
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08021,08021974800,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,1,3,1,1,2,2,2,165000.0,100.0,5.99,-0.19805,2,6318.7,NA,1050.25,2368.25,,360,NA,NA,2,2,2,2,165000,1,1,3,5,1,NA,38,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,65-74,65-74,Yes,Yes,1,1,2,5,,,,10,,,,3357,64.52,90900,58.82,1194,1810,53
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031002902,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,2,685000.0,70.0,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,975000,1,1,3,5,2,NA,0,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,2,5,,,6,1,,,4211,13.75,125500,157.72,1161,1747,0
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123002009,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,585000.0,97.0,6.125,0.3603,2,5715.01,NA,3688.56,2206.56,9.9,360,NA,NA,2,2,2,2,605000,1,1,3,5,1,NA,140,46,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,2,5,,,,10,,,,5954,21.3,109300,176.85,1348,1431,6
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059012035,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,1,1,2,2,2,965000.0,80.0,4.875,-1.6266,2,10272.35,NA,9032.4,26630.4,,360,NA,NA,2,2,2,2,1205000,1,1,3,5,1,NA,266,40,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,5,,,,,10,,,,5161,12.54,125500,168.52,1669,1726,30
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014205,NC,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,2,2,3,1,1,2,2,2,875000.0,100.0,5.99,-0.71249,2,1171.88,NA,1171.88,8942.5,,360,NA,NA,2,2,2,2,875000,1,1,3,5,1,NA,210,41,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,5,,,,10,,,,2913,17.95,125500,149.71,603,723,32
2023,7H6GLXDRUGQFU57RNE97,17820,CO,08041,08041006200,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,1,95000.0,32.0,7.99,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,3,3,5,1,NA,451,<20%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,5,,,,10,,,,5354,59.13,105000,62.49,975,1576,37
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003202,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,855000.0,80.0,5.25,-0.67944,2,500.0,NA,0.0,9640.27,13.4,360,NA,84,2,2,2,2,1075000,1,1,3,5,1,NA,200,40,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,25-34,25-34,No,No,1,1,5,,,,,10,,,,3429,19.28,125500,114.32,599,323,55
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031004109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,1,1,1,1,2,2,2,645000.0,95.0,5.875,-0.21307,2,10909.83,NA,9656.38,7374.38,9.9,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,244,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,2,5,,,,10,,,,3284,34.41,125500,138.6,371,378,6
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014112,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,1,1,1,1,2,2,2,375000.0,46.0,6.5,-0.2275,2,4278.25,NA,2199.8,717.8,,360,NA,NA,2,2,2,2,815000,1,1,3,5,1,NA,147,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,2,5,,,,10,,,,3811,18.79,125500,130.02,1091,1350,29
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059011720,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,715000.0,95.0,6.375,0.13538,2,1508.45,NA,282.0,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,193,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,5,,,,10,,,,5147,18.65,125500,146.31,1566,1861,42
2023,7H6GLXDRUGQFU57RNE97,17820,CO,08119,08119010109,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,375000.0,80.0,7.25,0.50116,3,6353.25,NA,4234.8,2752.8,,360,NA,84,2,2,2,2,465000,1,2,3,5,1,NA,194,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,1,2,2,45-54,35-44,No,No,1,1,5,,,,,10,,,,2655,12.39,105000,116.77,1231,1664,27
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000501,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,1,1,2,2,1,1385000.0,70.35,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,1965000,1,3,3,5,1,NA,1485,39,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,5,,,,,9,4,,,1222,25.94,90900,119.7,551,1339,28
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013013003,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,1015000.0,80.0,5.25,-1.51398,2,4821.95,NA,2310.0,20828.0,,360,NA,NA,2,2,2,2,1275000,1,1,3,5,1,NA,300,30%-<36%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,5,,,,,10,,,,7724,16.91,144100,129.68,2165,2437,28
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123001800,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,275000.0,80.0,6.99,0.2869,2,2958.95,NA,1482.0,,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,56,43,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,1,1,2,5,,,10,,,,4955,40.71,109300,96.69,1310,1724,30
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08001,08001008555,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,1,2,1,1,1,2,2,2,525000.0,78.0,5.99,-0.73508,2,5012.45,NA,2986.0,5304.0,9.9,360,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,93,47,1,10,2,,,,,5,,,,,2,4,2,27,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,5,,,,10,,,,5848,42.99,125500,77.85,488,693,21
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000302,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,3,0,2,1,1,1,2,2,2,1505000.0,63.82,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,2355000,1,1,3,5,1,NA,248,>60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,5,,,,,2,1,,,2150,23.26,90900,141.05,922,1417,34
2023,7H6GLXDRUGQFU57RNE97,24540,CO,08123,08123002021,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,31,1,2,2,2,575000.0,57.0,6.25,-0.16534,2,5567.99,NA,3419.04,1937.04,,360,NA,NA,2,2,2,2,1025000,1,1,3,5,1,NA,197,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,1,2,5,,,,10,,,,796,20.73,109300,123.63,229,272,43
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005007112,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,615000.0,82.0,5.75,-0.61212,2,11547.63,NA,10184.18,7902.18,,360,NA,NA,2,2,2,2,745000,1,1,3,5,1,NA,111,47,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,5,,,,10,,,,7916,42.16,125500,156.36,1861,1918,10
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,31,1,2,2,2,205000.0,38.0,6.0,0.16461,2,2707.85,NA,1664.9,182.9,,240,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,205,<20%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,5,,,,10,,,,6556,16.79,125500,146.71,1972,2210,23
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,305000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,101,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,65-74,65-74,Yes,Yes,1,1,2,5,,,,10,,,,6556,16.79,125500,146.71,1972,2210,23
2023,7H6GLXDRUGQFU57RNE97,22660,CO,08069,08069002805,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,1,1,2,2,2,725000.0,73.5,5.99,0.07706,3,4346.07,NA,2252.62,770.62,,360,NA,84,2,2,2,2,985000,1,2,3,5,1,NA,465,20%-<30%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,5,,,,,10,,,,2970,18.05,118700,95.18,1134,2174,36
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08031,08031003003,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,4,0,2,1,1,1,2,2,2,1005000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,84,2,2,2,2,NA,1,1,3,5,1,NA,290,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,23,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,5,,,,,10,,,,3188,23.93,125500,78.61,599,821,74
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005005629,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,3,2,1,4,1,2,2,2,445000.0,48.0,6.375,-0.23768,2,8832.45,NA,7642.95,5360.95,,360,NA,NA,2,2,2,2,935000,1,1,3,5,1,NA,231,20%-<30%,3,9,2,,,,,2,,,,,2,2,5,,,,,2,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,1,2,5,,,,10,,,,2308,11.53,125500,201.95,853,898,31
2023,7H6GLXDRUGQFU57RNE97,14500,CO,08013,08013012107,NC,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,925000.0,80.0,4.625,-2.136,2,4624.05,NA,2477.6,50995.6,9.9,360,NA,NA,2,2,2,2,1155000,1,1,3,5,1,NA,232,20%-<30%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,5,,,,,10,,,,4200,23.38,144100,90.12,1159,1464,48
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08059,08059011701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,32,1,2,2,2,195000.0,40.0,6.375,0.04586,2,6307.13,NA,4594.18,3154.18,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,87,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,45-54,No,No,1,1,2,5,,,,10,,,,4653,29.1,125500,93.79,1544,1731,48
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014205,C,VA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,3,1,1,2,2,2,505000.0,90.0,6.25,-0.71688,2,14334.09,NA,14334.09,22969.35,,360,NA,NA,2,2,2,2,555000,1,1,3,5,1,NA,190,30%-<36%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,1,2,5,,,,10,,,,2913,17.95,125500,149.71,603,723,32
2023,7H6GLXDRUGQFU57RNE97,99999,CO,08037,08037000302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,4,0,2,1,1,1,2,2,2,735000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,300,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,227,NA,9,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,5,,,,,10,,,,2150,23.26,90900,141.05,922,1417,34
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08035,08035014410,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,505000.0,56.0,5.375,-0.336,2,1984.95,NA,0.0,969.5,,180,NA,NA,2,2,2,2,905000,1,1,3,5,1,NA,200,30%-<36%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,2,5,,,,10,,,,12675,21.22,125500,126.48,3010,3368,12
2023,7H6GLXDRUGQFU57RNE97,19740,CO,08005,08005006604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,4,0,2,1,1,1,2,2,2,445000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,120,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,212,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,1,2,5,,,,10,,,,3766,31.39,125500,79.85,821,991,60
